id,name,type,industry
Domain_587da0bac152713947db682a5443ef639e35f77a3b59e246e8a07c5eccae67e5,587da0bac1.com,Domain,[]
Whois_Phone_fd0a3f6712ff520edae7e554cb6dfb4bdd2af1e4a97a39ed9357b31b6888b4af,+86.400xxxxx,Whois_Phone,[]
Domain_34bb1f3cdee643466713194597bbdb38d3e3054f40397cba60ed2e93f607f0e5,34bb1f3cde.com,Domain,['B']
Domain_74d25f677694beee0f610c636c4276acfbedc35f2aa97fc6fd5f142ea4075952,74d25f6776.com,Domain,"['A', 'B']"
Domain_b8e98fe29265c3948ed46f97fa6093d7a538f3a31a754b870bfce532e10cc7a2,b8e98fe292.com,Domain,[]
Domain_7939d01c5b99c39d2a0f2b418f6060b917804e60c15309811ef4059257c0818a,7939d01c5b.com,Domain,"['A', 'B']"
Domain_0309f1abfd871888adb8551c23225dd5aa1c8016e1154c6901825c0c3332d71d,0309f1abfd.com,Domain,[]
IP_21ce145cae6730a99300bf677b83bbe430cc0ec957047172e73659372f0031b8,3.234.xxx.xxx,IP,[]
Domain_ad92b84ad7b9dbe9ec6f00525c1ab037f8de7ce9562372e8de5744debd9583cb,ad92b84ad7.com,Domain,[]
Domain_273bd9bbb323e55f017f3ee74f5b66518566cab3774433becfc7db6f4085b749,273bd9bbb3.com,Domain,[]
Domain_c7bf2a327be6078a9cd9b4731beed8c6f4ea43f3fc831a75c0c7b92fa9d74b77,c7bf2a327b.com,Domain,[]
Domain_5e670bce43003f4346e00c250b2c771cc220a4379c918f33e18ad55a084ecf65,5e670bce43.com,Domain,[]
Domain_d0e06e1516826ed1ffb6e29d0bd4f27d2a37da881cf2830c3da79678a197d895,d0e06e1516.com,Domain,[]
Domain_2649375193ca025f4d9ec647259c87bdfb1e60d3400d3a5575a7cb2ad376981c,2649375193.com,Domain,[]
Domain_8becccdb3c7668dbaeb693890c77bac222d19a082cc228a272d70d6ad87b5a21,8becccdb3c.com,Domain,[]
Domain_88cb07b4ae043e70906c9c7678689e2b1073f61779b45f3ee0d135fbca7b4f3c,88cb07b4ae.com,Domain,['A']
Domain_1d41c32e1fdaa8af6752e1258e9271fa419e0795e0ec884357d68752062c9fd7,1d41c32e1f.com,Domain,[]
Domain_0c66f15fa29c66c134f0926525424c96df9deb00d786818636ad7bb6fc010d1c,0c66f15fa2.com,Domain,['A']
Domain_45e85b10b5f83b77367812974a4de443fd7fc6dcdf48cba2e68085e4ef270002,45e85b10b5.com,Domain,['A']
Domain_0bc828643ff096a3e87c3cf14bffe32dd86129e38a0c5fdbfb16e150fc15bb84,0bc828643f.com,Domain,[]
Domain_232a1541f125de71eb2866b4f8db56b4ca1feaabcda62bd29f978a28fb8ebc2c,232a1541f1.com,Domain,[]
Domain_a1f107773b0a62fce8c6d0339e1227c5cd6a0f20b9151ce2675ec1655c22ba6b,a1f107773b.com,Domain,[]
Domain_c7e42b1d963a1fb95fbcc02209fffaf09f78866c8e8096a9b6b577ad394b3675,c7e42b1d96.com,Domain,['B']
Domain_e9ce597ba944b21937e4a414c6715631b90e208b3257f1396cc50953995452fd,e9ce597ba9.com,Domain,[]
Domain_b91b1c5c2672b1402de95c09a019b2ec42c21575d35c2e2c762ac38e6ed6489a,b91b1c5c26.com,Domain,[]
Domain_bc34e2812be779640c547bc9d1e3e015918e847a28614d8ac49c28fa4e07a5bc,bc34e2812b.com,Domain,['B']
Domain_c42483bf59e7aeb779741e33d0723aebe2937e2233d544cddb305136af2cf345,c42483bf59.com,Domain,[]
