id,name,type,industry
Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,6724539e5c,Cert,[]
Domain_6158a69c311a5a54a6141d8aec96f7b079bfe7de68a5e18d430eeff425246ddb,6158a69c31.com,Domain,[]
Domain_d300c4b68e5ef89bc2912f076c9d990c3d1c49a932a6eb888e187628af4e4dca,d300c4b68e.com,Domain,[]
IP_7e730b193c2496fc908086e8c44fc2dbbf7766e599fabde86a4bcb6afdaad66e,23.82.xxx.xxx,IP,[]
Domain_8c9e4cea5925e28ffb2000fd3e2ee3397714099dfc41a2fc9565f6207efc171e,8c9e4cea59.com,Domain,[]
Domain_48505c0ce9b3caede7cfcc3881d54ac8829e03b2f65953b0c50cc8780ee2545f,48505c0ce9.com,Domain,[]
Domain_9e6ee891cacf004fb2f92b08187d4093985769d30c74598c637464d685ad5fc5,9e6ee891ca.com,Domain,[]
Domain_70f44edc435d9f20a376760db9469b98c296c17dd41aeb8cc17163fa2516f4c3,70f44edc43.com,Domain,['A']
Domain_226bb72fb230161ff75da0f12a56d65f881b0c05e4511d1a27ff6ec2664f8cef,226bb72fb2.com,Domain,[]
Domain_9924dbba1e8ee68573f539584e224e35fdbfd6ae5f779e11a69db15c8072d4e9,9924dbba1e.com,Domain,[]
Domain_f4b2e3f0de5d5adfc35e632f0137a70565d17330a728e9a087cef3969d80c91f,f4b2e3f0de.com,Domain,[]
Domain_61c48131cbf42be125b277ee760c6168188f9bc3501d9fdf4650eb0bf4b03b69,61c48131cb.com,Domain,[]
Domain_c33084e51609b5c5d2371a2272d81050f64d6303e90089a5997912df16824c60,c33084e516.com,Domain,[]
IP_e194cdba3af1ca142453788c2fa3a6ceb2ab920bbcdf670e4399d97b798d0545,3.223.xxx.xxx,IP,[]
Domain_5edc8dfd64e965f96dbafe322553defa4c7411c9ca1d346a1ba1ede1688e70c9,5edc8dfd64.com,Domain,[]
Domain_fda95eb3a7c374c6bac2692096641a854211e02718d7c5e4e061aefbcf845a9b,fda95eb3a7.com,Domain,[]
IP_9bd2f30b858009348ace4af977867b2a18cd6c1ec7d57980f9113d8a69e8fcbf,154.90.xxx.xxx,IP,[]
